# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 7153 4 669 142 2426617 5 /openedx/staticfiles/css/vendor/pdfjs/images/secondaryToolbarButton-rotateCw@2x.3f1333f77ba8.png
DUPTYPE_WITHIN_SAME_TREE -7153 4 669 142 2421382 5 /openedx/staticfiles/css/vendor/pdfjs/images/secondaryToolbarButton-rotateCw@2x.png
DUPTYPE_WITHIN_SAME_TREE -7153 5 669 142 3205816 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/secondaryToolbarButton-rotateCw@2x.png
DUPTYPE_WITHIN_SAME_TREE -7153 5 669 142 3208983 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/secondaryToolbarButton-rotateCw@2x.3f1333f77ba8.png
DUPTYPE_FIRST_OCCURRENCE 1095 1 669 142 2428420 5 /openedx/staticfiles/js/feedback_form.52c3312a1326.js
DUPTYPE_WITHIN_SAME_TREE -1095 1 669 142 2422555 5 /openedx/staticfiles/js/feedback_form.js
DUPTYPE_FIRST_OCCURRENCE 1787 2 669 142 2427883 5 /openedx/staticfiles/images/bulk_email/MeetupIcon_gray.5f08812ac2b7.png
DUPTYPE_WITHIN_SAME_TREE -1787 2 669 142 2422384 5 /openedx/staticfiles/images/bulk_email/MeetupIcon_gray.png
DUPTYPE_FIRST_OCCURRENCE 1785 2 670 142 2427884 5 /openedx/staticfiles/images/bulk_email/MeetupIcon.65bca1c58185.png
DUPTYPE_WITHIN_SAME_TREE -1785 2 670 142 2422385 5 /openedx/staticfiles/images/bulk_email/MeetupIcon.png
DUPTYPE_FIRST_OCCURRENCE 2105 2 670 142 2427576 5 /openedx/staticfiles/js/src/jquery.immediateDescendents.73da19d64657.js
DUPTYPE_WITHIN_SAME_TREE -2105 3 670 142 3209653 5 /openedx/staticfiles/studio/js/src/jquery.immediateDescendents.73da19d64657.js
DUPTYPE_WITHIN_SAME_TREE -2105 2 670 142 2421693 5 /openedx/staticfiles/js/src/jquery.immediateDescendents.js
DUPTYPE_WITHIN_SAME_TREE -2105 3 670 142 3206535 5 /openedx/staticfiles/studio/js/src/jquery.immediateDescendents.js
DUPTYPE_FIRST_OCCURRENCE 12013 5 671 142 2426505 5 /openedx/staticfiles/xblock/resources/acid/static/css/acid.42f60d212a56.css
DUPTYPE_WITHIN_SAME_TREE -12013 6 671 142 3208080 5 /openedx/staticfiles/studio/xblock/resources/acid/static/css/acid.css
DUPTYPE_WITHIN_SAME_TREE -12013 5 671 142 2424365 5 /openedx/staticfiles/xblock/resources/acid/static/css/acid.css
DUPTYPE_WITHIN_SAME_TREE -12013 6 671 142 3208913 5 /openedx/staticfiles/studio/xblock/resources/acid/static/css/acid.42f60d212a56.css
DUPTYPE_FIRST_OCCURRENCE 3129 2 672 142 3210019 5 /openedx/staticfiles/studio/templates/paging-header.7681d41937d9.underscore
DUPTYPE_WITHIN_SAME_TREE -3129 2 672 142 3207172 5 /openedx/staticfiles/studio/templates/paging-header.underscore
DUPTYPE_FIRST_OCCURRENCE 9771 5 674 142 3871777 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/isFunction.3437c5aae5c7.js
DUPTYPE_WITHIN_SAME_TREE -9771 5 674 142 3871260 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/isFunction.js
DUPTYPE_FIRST_OCCURRENCE 5117 3 676 142 2427378 5 /openedx/staticfiles/paragon/coverage/lcov-report/prettify.31f0c9da5ac0.css
DUPTYPE_WITHIN_SAME_TREE -5117 3 676 142 2422901 5 /openedx/staticfiles/paragon/coverage/lcov-report/prettify.css
DUPTYPE_WITHIN_SAME_TREE -5117 6 676 142 3205592 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/prettify.css
DUPTYPE_WITHIN_SAME_TREE -5117 6 676 142 2423138 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/prettify.css
DUPTYPE_WITHIN_SAME_TREE -5117 6 676 142 3206173 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/prettify.31f0c9da5ac0.css
DUPTYPE_WITHIN_SAME_TREE -5117 6 676 142 2425862 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/prettify.31f0c9da5ac0.css
DUPTYPE_FIRST_OCCURRENCE 5261 3 677 142 2686348 5 /openedx/staticfiles/paragon/src/TextArea/index.30a63efb2cc1.jsx
DUPTYPE_WITHIN_SAME_TREE -5261 3 677 142 2685693 5 /openedx/staticfiles/paragon/src/TextArea/index.jsx
DUPTYPE_WITHIN_SAME_TREE -5261 6 677 142 2158740 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/TextArea/index.30a63efb2cc1.jsx
DUPTYPE_WITHIN_SAME_TREE -5261 6 677 142 2423088 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/TextArea/index.jsx
DUPTYPE_WITHIN_SAME_TREE -5261 6 677 142 2425825 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/TextArea/index.30a63efb2cc1.jsx
DUPTYPE_WITHIN_SAME_TREE -5261 6 677 142 2158179 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/TextArea/index.jsx
DUPTYPE_FIRST_OCCURRENCE 7035 4 677 142 2426802 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF32-V.b5d631a40f70.bcmap
DUPTYPE_WITHIN_SAME_TREE -7035 4 677 142 2421567 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7035 5 677 142 3206002 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7035 5 677 142 3209168 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF32-V.b5d631a40f70.bcmap
DUPTYPE_FIRST_OCCURRENCE 7701 4 677 142 2426911 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/diff.0b5676e2ab2d.js
DUPTYPE_WITHIN_SAME_TREE -7701 5 677 142 3209242 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/diff.0b5676e2ab2d.js
DUPTYPE_WITHIN_SAME_TREE -7701 4 677 142 2421916 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/diff.js
DUPTYPE_WITHIN_SAME_TREE -7701 5 677 142 3207054 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/diff.js
DUPTYPE_FIRST_OCCURRENCE 1441 2 677 142 2428137 5 /openedx/staticfiles/admin/img/icon-clock.e1d4dfac3f2b.svg
DUPTYPE_WITHIN_SAME_TREE -1441 3 677 142 2030220 5 /openedx/staticfiles/studio/admin/img/icon-clock.e1d4dfac3f2b.svg
DUPTYPE_WITHIN_SAME_TREE -1441 2 677 142 2423327 5 /openedx/staticfiles/admin/img/icon-clock.svg
DUPTYPE_WITHIN_SAME_TREE -1441 3 677 142 2029142 5 /openedx/staticfiles/studio/admin/img/icon-clock.svg
DUPTYPE_FIRST_OCCURRENCE 1777 2 678 142 2427888 5 /openedx/staticfiles/images/bulk_email/GooglePlusIcon.132f2e94c11e.png
DUPTYPE_WITHIN_SAME_TREE -1777 2 678 142 2422389 5 /openedx/staticfiles/images/bulk_email/GooglePlusIcon.png
DUPTYPE_FIRST_OCCURRENCE 1779 2 678 142 2427893 5 /openedx/staticfiles/images/bulk_email/GooglePlusIcon_gray.5692317d8031.png
DUPTYPE_WITHIN_SAME_TREE -1779 2 678 142 2422394 5 /openedx/staticfiles/images/bulk_email/GooglePlusIcon_gray.png
DUPTYPE_FIRST_OCCURRENCE 7039 4 678 142 2426677 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF8-V.029c1bbcf404.bcmap
DUPTYPE_WITHIN_SAME_TREE -7039 5 678 142 3209043 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF8-V.029c1bbcf404.bcmap
DUPTYPE_WITHIN_SAME_TREE -7039 4 678 142 2421442 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UTF8-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7039 5 678 142 3205877 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UTF8-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 5285 3 679 142 2427520 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_collection.68e98c2ca903.js
DUPTYPE_WITHIN_SAME_TREE -5285 3 679 142 2424089 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_collection.js
DUPTYPE_WITHIN_SAME_TREE -5285 6 679 142 3085424 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_collection.js
DUPTYPE_WITHIN_SAME_TREE -5285 4 679 142 3209623 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_collection.68e98c2ca903.js
DUPTYPE_WITHIN_SAME_TREE -5285 6 679 142 3085775 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_collection.68e98c2ca903.js
DUPTYPE_WITHIN_SAME_TREE -5285 4 679 142 3207973 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_collection.js
DUPTYPE_FIRST_OCCURRENCE 12021 5 679 142 2426512 5 /openedx/staticfiles/xblock/resources/acid/static/html/scope_storage_test.4d80abb670ca.html
DUPTYPE_WITHIN_SAME_TREE -12021 6 679 142 3871913 5 /openedx/staticfiles/studio/xblock/resources/acid/static/html/scope_storage_test.4d80abb670ca.html
DUPTYPE_WITHIN_SAME_TREE -12021 6 679 142 3871505 5 /openedx/staticfiles/studio/xblock/resources/acid/static/html/scope_storage_test.html
DUPTYPE_WITHIN_SAME_TREE -12021 5 679 142 2424372 5 /openedx/staticfiles/xblock/resources/acid/static/html/scope_storage_test.html
DUPTYPE_FIRST_OCCURRENCE 3853 3 680 142 2427404 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0002-no-dependencies.401625c4d673.rst
DUPTYPE_WITHIN_SAME_TREE -3853 3 680 142 2423247 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0002-no-dependencies.rst
DUPTYPE_FIRST_OCCURRENCE 7025 4 680 142 2426809 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UCS2-HW-V.86ac1bd54fad.bcmap
DUPTYPE_WITHIN_SAME_TREE -7025 4 680 142 2421574 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS-UCS2-HW-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7025 5 680 142 3209175 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UCS2-HW-V.86ac1bd54fad.bcmap
DUPTYPE_WITHIN_SAME_TREE -7025 5 680 142 3206009 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS-UCS2-HW-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 9609 5 681 142 3085863 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_transition.c079e56eb3f2.scss
DUPTYPE_WITHIN_SAME_TREE -9609 5 681 142 3085405 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_transition.scss
DUPTYPE_FIRST_OCCURRENCE 7047 4 681 142 2426795 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF32-V.bae31bac63e6.bcmap
DUPTYPE_WITHIN_SAME_TREE -7047 4 681 142 2421560 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7047 5 681 142 3209161 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF32-V.bae31bac63e6.bcmap
DUPTYPE_WITHIN_SAME_TREE -7047 5 681 142 3205995 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF32-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 7051 4 682 142 2426822 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-V.8920d1533828.bcmap
DUPTYPE_WITHIN_SAME_TREE -7051 4 682 142 2421587 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7051 5 682 142 3209188 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-V.8920d1533828.bcmap
DUPTYPE_WITHIN_SAME_TREE -7051 5 682 142 3206022 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJIS2004-UTF8-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 953 1 682 142 2428248 5 /openedx/staticfiles/images/green-pointer.6578b36dab94.png
DUPTYPE_WITHIN_SAME_TREE -953 2 682 142 3209930 5 /openedx/staticfiles/studio/images/green-pointer.6578b36dab94.png
DUPTYPE_WITHIN_SAME_TREE -953 2 682 142 3205739 5 /openedx/staticfiles/studio/images/green-pointer.png
DUPTYPE_WITHIN_SAME_TREE -953 1 682 142 2421204 5 /openedx/staticfiles/images/green-pointer.png
DUPTYPE_FIRST_OCCURRENCE 1933 2 683 142 2427878 5 /openedx/staticfiles/images/textbook/textbook-left.d42b4c0f2958.png
DUPTYPE_WITHIN_SAME_TREE -1933 2 683 142 2422379 5 /openedx/staticfiles/images/textbook/textbook-left.png
DUPTYPE_FIRST_OCCURRENCE 1935 2 684 142 2427879 5 /openedx/staticfiles/images/textbook/textbook-right.404b80418d57.png
DUPTYPE_WITHIN_SAME_TREE -1935 2 684 142 2422380 5 /openedx/staticfiles/images/textbook/textbook-right.png
DUPTYPE_FIRST_OCCURRENCE 7061 4 684 142 2421481 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISX0213-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7061 5 684 142 3205916 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISX0213-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7061 5 684 142 3209082 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISX0213-UTF32-V.c7b74503909b.bcmap
DUPTYPE_WITHIN_SAME_TREE -7061 4 684 142 2426716 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISX0213-UTF32-V.c7b74503909b.bcmap
DUPTYPE_FIRST_OCCURRENCE 9735 5 686 142 3871830 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/manipulation/_evalUrl.6856b27fdf32.js
DUPTYPE_WITHIN_SAME_TREE -9735 5 686 142 3871329 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/manipulation/_evalUrl.js
DUPTYPE_FIRST_OCCURRENCE 5799 3 686 142 3209758 5 /openedx/staticfiles/studio/js/factories/xblock_validation.4658e4080fcc.js
DUPTYPE_WITHIN_SAME_TREE -5799 3 686 142 3207305 5 /openedx/staticfiles/studio/js/factories/xblock_validation.js
DUPTYPE_FIRST_OCCURRENCE 6315 3 686 142 2427193 5 /openedx/staticfiles/teams/js/models/team.3515decd02c8.js
DUPTYPE_WITHIN_SAME_TREE -6315 3 686 142 2422484 5 /openedx/staticfiles/teams/js/models/team.js
DUPTYPE_FIRST_OCCURRENCE 12359 6 687 142 2425759 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/README.787281bfacfb.md
DUPTYPE_WITHIN_SAME_TREE -12359 6 687 142 2423022 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Breadcrumb/README.md
DUPTYPE_FIRST_OCCURRENCE 14721 7 688 142 2158637 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/fasttree/treeLoading.002ccf7f8ebb.gif
DUPTYPE_WITHIN_SAME_TREE -14721 7 688 142 2158037 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/fasttree/treeLoading.gif
DUPTYPE_WITHIN_SAME_TREE -14721 8 688 142 3208216 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/fasttree/treeLoading.002ccf7f8ebb.gif
DUPTYPE_WITHIN_SAME_TREE -14721 8 688 142 3206158 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/fasttree/treeLoading.gif
DUPTYPE_FIRST_OCCURRENCE 7065 4 688 142 2426672 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISX02132004-UTF32-V.34a245178a07.bcmap
DUPTYPE_WITHIN_SAME_TREE -7065 4 688 142 2421437 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISX02132004-UTF32-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7065 5 688 142 3209038 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISX02132004-UTF32-V.34a245178a07.bcmap
DUPTYPE_WITHIN_SAME_TREE -7065 5 688 142 3205872 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISX02132004-UTF32-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 5379 3 689 142 2955774 5 /openedx/staticfiles/studio-frontend/src/utils/mockQuerySelector.475c774e0e5b.js
DUPTYPE_WITHIN_SAME_TREE -5379 3 689 142 2948120 5 /openedx/staticfiles/studio-frontend/src/utils/mockQuerySelector.js
DUPTYPE_FIRST_OCCURRENCE 6193 3 689 142 3209732 5 /openedx/staticfiles/studio/templates/mock/mock-xblock-editor-with-custom-buttons.f580f272bc43.underscore
DUPTYPE_WITHIN_SAME_TREE -6193 3 689 142 3207223 5 /openedx/staticfiles/studio/templates/mock/mock-xblock-editor-with-custom-buttons.underscore
DUPTYPE_FIRST_OCCURRENCE 7055 4 689 142 2426740 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-V.b3a9a06f3284.bcmap
DUPTYPE_WITHIN_SAME_TREE -7055 5 689 142 3205940 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7055 4 689 142 2421505 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7055 5 689 142 3209106 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-V.b3a9a06f3284.bcmap
DUPTYPE_FIRST_OCCURRENCE 7843 4 689 142 1632665 5 /openedx/staticfiles/studio-frontend/src/components/AssetsDropZone/AssetsDropZone.3f522b2324f0.scss
DUPTYPE_WITHIN_SAME_TREE -7843 4 689 142 1632042 5 /openedx/staticfiles/studio-frontend/src/components/AssetsDropZone/AssetsDropZone.scss
DUPTYPE_FIRST_OCCURRENCE 1275 1 690 142 2428287 5 /openedx/staticfiles/templates/email_change_failed.20d06fb2663a.html
DUPTYPE_WITHIN_SAME_TREE -1275 1 690 142 2422015 5 /openedx/staticfiles/templates/email_change_failed.html
DUPTYPE_FIRST_OCCURRENCE 5127 3 691 142 2427337 5 /openedx/staticfiles/paragon/src/Button/Button.stories.ef90b54eab81.jsx
DUPTYPE_WITHIN_SAME_TREE -5127 3 691 142 2422847 5 /openedx/staticfiles/paragon/src/Button/Button.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 2159 2 692 142 2158802 5 /openedx/staticfiles/js/utils/animation.a87f50eae91d.js
DUPTYPE_WITHIN_SAME_TREE -2159 2 692 142 2158071 5 /openedx/staticfiles/js/utils/animation.js
DUPTYPE_FIRST_OCCURRENCE 12043 5 693 142 2820170 5 /openedx/staticfiles/xblock/resources/done/static/html/studioview.6e46020d6ae4.html
DUPTYPE_WITHIN_SAME_TREE -12043 5 693 142 2819320 5 /openedx/staticfiles/xblock/resources/done/static/html/studioview.html
DUPTYPE_WITHIN_SAME_TREE -12043 6 693 142 3208166 5 /openedx/staticfiles/studio/xblock/resources/done/static/html/studioview.html
DUPTYPE_WITHIN_SAME_TREE -12043 6 693 142 3208950 5 /openedx/staticfiles/studio/xblock/resources/done/static/html/studioview.6e46020d6ae4.html
DUPTYPE_FIRST_OCCURRENCE 9553 5 695 142 3085841 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_background-variant.c616ce854b35.scss
DUPTYPE_WITHIN_SAME_TREE -9553 5 695 142 3085383 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_background-variant.scss
DUPTYPE_FIRST_OCCURRENCE 1595 2 696 142 3206370 5 /openedx/staticfiles/course_search/templates/course_search_results.0d7634db2c0e.underscore
DUPTYPE_WITHIN_SAME_TREE -1595 2 696 142 3205548 5 /openedx/staticfiles/course_search/templates/course_search_results.underscore
DUPTYPE_FIRST_OCCURRENCE 1345 1 696 142 2428307 5 /openedx/staticfiles/templates/secondary_email_change_failed.826ec6ac209e.html
DUPTYPE_WITHIN_SAME_TREE -1345 1 696 142 2422035 5 /openedx/staticfiles/templates/secondary_email_change_failed.html
DUPTYPE_FIRST_OCCURRENCE 3577 2 697 142 2427729 5 /openedx/staticfiles/templates/learner_dashboard/progress_circle_view.68eaed41a3f3.underscore
DUPTYPE_WITHIN_SAME_TREE -3577 2 697 142 2422137 5 /openedx/staticfiles/templates/learner_dashboard/progress_circle_view.underscore
DUPTYPE_FIRST_OCCURRENCE 14933 7 698 142 2820093 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.min.7ee0c9abb650.js
DUPTYPE_WITHIN_SAME_TREE -14933 7 698 142 2819253 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/code/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14933 8 698 142 3206931 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14933 8 698 142 3208335 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/code/plugin.min.7ee0c9abb650.js
DUPTYPE_FIRST_OCCURRENCE 5281 3 699 142 2427521 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_allowance_collection.bed3bf4ece92.js
DUPTYPE_WITHIN_SAME_TREE -5281 3 699 142 2424090 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_allowance_collection.js
DUPTYPE_WITHIN_SAME_TREE -5281 6 699 142 3085426 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_allowance_collection.js
DUPTYPE_WITHIN_SAME_TREE -5281 4 699 142 3207974 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_allowance_collection.js
DUPTYPE_WITHIN_SAME_TREE -5281 4 699 142 3209624 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_allowance_collection.bed3bf4ece92.js
DUPTYPE_WITHIN_SAME_TREE -5281 6 699 142 3085777 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_allowance_collection.bed3bf4ece92.js
DUPTYPE_FIRST_OCCURRENCE 12299 6 705 142 3085776 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_attempt_collection.4600675ed79b.js
DUPTYPE_WITHIN_SAME_TREE -12299 6 705 142 3085425 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/collections/proctored_exam_attempt_collection.js
DUPTYPE_FIRST_OCCURRENCE 7053 4 705 142 2426786 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.982413ac0838.bcmap
DUPTYPE_WITHIN_SAME_TREE -7053 5 705 142 3205986 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7053 5 705 142 3209152 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.982413ac0838.bcmap
DUPTYPE_WITHIN_SAME_TREE -7053 4 705 142 2421551 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 5843 3 705 142 3872041 5 /openedx/staticfiles/studio/js/models/validation_helpers.8d49e65a7e3a.js
DUPTYPE_WITHIN_SAME_TREE -5843 3 705 142 3871471 5 /openedx/staticfiles/studio/js/models/validation_helpers.js
DUPTYPE_FIRST_OCCURRENCE 6853 4 706 142 2421539 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/CNS1-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6853 4 706 142 2426774 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/CNS1-H.e2abbde56299.bcmap
DUPTYPE_WITHIN_SAME_TREE -6853 5 706 142 3205974 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/CNS1-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6853 5 706 142 3209140 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/CNS1-H.e2abbde56299.bcmap
DUPTYPE_FIRST_OCCURRENCE 3969 3 706 142 2427071 5 /openedx/staticfiles/common/js/utils/require-serial.f5afdd2aad0d.js
DUPTYPE_WITHIN_SAME_TREE -3969 3 706 142 2421322 5 /openedx/staticfiles/common/js/utils/require-serial.js
DUPTYPE_WITHIN_SAME_TREE -3969 4 706 142 2158219 5 /openedx/staticfiles/studio/common/js/utils/require-serial.js
DUPTYPE_WITHIN_SAME_TREE -3969 4 706 142 2158831 5 /openedx/staticfiles/studio/common/js/utils/require-serial.f5afdd2aad0d.js
DUPTYPE_FIRST_OCCURRENCE 9407 5 707 142 2426253 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/zh-TW.04554a227c2b.js
DUPTYPE_WITHIN_SAME_TREE -9407 6 707 142 2030087 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/zh-TW.04554a227c2b.js
DUPTYPE_WITHIN_SAME_TREE -9407 5 707 142 2423368 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/zh-TW.js
DUPTYPE_WITHIN_SAME_TREE -9407 6 707 142 2029183 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/zh-TW.js
DUPTYPE_FIRST_OCCURRENCE 7887 4 709 142 1632718 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/displayMessages.aedd208080ec.jsx
DUPTYPE_WITHIN_SAME_TREE -7887 4 709 142 1632107 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/displayMessages.jsx
DUPTYPE_FIRST_OCCURRENCE 14463 6 709 142 2425903 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.a29cf7d3fe17.html
DUPTYPE_WITHIN_SAME_TREE -14463 7 709 142 20550 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.a29cf7d3fe17.html
